episode,agent_steps,elapsed_s,nash_conv,exploitability,sl_loss_p0,sl_loss_p1,rl_loss_p0,rl_loss_p1
360000,871923,449.9,0.210287,0.105144,0.417138,0.298264,0.494822,0.622646
370000,896608,462.9,0.206732,0.103366,0.389451,0.32607,0.466867,0.480412
380000,921289,475.9,0.205959,0.102979,0.414049,0.365828,0.657643,0.664887
390000,945938,489.9,0.198221,0.09911,0.354468,0.327176,0.538071,0.569265
400000,970542,503.8,0.191662,0.095831,0.45638,0.408999,0.377141,0.564386
410000,994993,517.8,0.189742,0.094871,0.454691,0.265302,0.395418,0.739377
420000,1019476,532.2,0.186587,0.093294,0.408951,0.391451,0.400322,0.550434
430000,1043915,547.6,0.185236,0.092618,0.362632,0.282167,0.304549,0.398089
440000,1068267,562.0,0.18294,0.09147,0.409717,0.280417,0.316492,0.546613
450000,1092678,576.7,0.183471,0.091735,0.403003,0.307726,0.60523,0.530045
460000,1116928,596.2,0.178567,0.089284,0.416176,0.342525,0.351632,0.424748
470000,1141028,611.7,0.188714,0.094357,0.389543,0.338614,0.578981,0.479131
480000,1165031,625.6,0.17835,0.089175,0.480397,0.382828,0.441776,0.599389
490000,1189096,640.3,0.182336,0.091168,0.423255,0.283712,0.401038,0.470367
500000,1213155,654.2,0.181169,0.090584,0.339106,0.467242,0.461577,0.420925
510000,1237280,668.2,0.191338,0.095669,0.34526,0.377335,0.406022,0.645964
520000,1261451,681.1,0.191492,0.095746,0.440393,0.336364,0.456134,0.727864
530000,1285608,694.2,0.211986,0.105993,0.400473,0.408855,0.375882,0.802115
540000,1309722,706.9,0.215459,0.10773,0.430234,0.302873,0.394758,0.621802
550000,1333882,719.9,0.215321,0.10766,0.418334,0.295673,0.450578,0.595253
560000,1358117,734.5,0.232921,0.11646,0.489583,0.419749,0.434086,0.709804
570000,1382442,747.5,0.221292,0.110646,0.469733,0.3497,0.586714,0.719507
580000,1406683,759.4,0.21538,0.10769,0.469072,0.401481,0.469214,0.613548
590000,1430935,771.6,0.217945,0.108973,0.448103,0.389111,0.464125,0.627774
600000,1455195,783.3,0.219171,0.109586,0.490302,0.44483,0.44058,0.640986
610000,1479475,794.9,0.217664,0.108832,0.460447,0.357169,0.534095,0.552073
620000,1503792,806.5,0.224985,0.112493,0.481167,0.381551,0.442303,0.592673
630000,1528211,818.0,0.208922,0.104461,0.468671,0.47098,0.523845,0.607825
640000,1552643,829.2,0.20089,0.100445,0.457254,0.379248,0.507211,0.600091
650000,1577204,840.4,0.196714,0.098357,0.42548,0.375607,0.34519,0.56828
660000,1601625,851.8,0.197659,0.098829,0.432241,0.400258,0.400922,0.800038
670000,1626211,862.8,0.197568,0.098784,0.375995,0.434496,0.434431,0.67889
680000,1650792,874.1,0.190271,0.095135,0.441534,0.45773,0.461791,0.714469
690000,1675434,885.4,0.202812,0.101406,0.437853,0.404987,0.533515,0.814505
700000,1700143,896.4,0.210614,0.105307,0.475279,0.434092,0.596878,0.60188
710000,1724793,908.2,0.211213,0.105607,0.503578,0.370742,0.532919,0.720048
720000,1749476,919.3,0.209,0.1045,0.395482,0.409842,0.454382,0.704146
730000,1774159,930.2,0.206218,0.103109,0.538091,0.361215,0.634479,0.987221
740000,1798949,942.0,0.202983,0.101491,0.391649,0.391488,0.689517,0.724981
750000,1823779,954.3,0.203629,0.101815,0.421118,0.411176,0.521302,0.439076
760000,1848598,967.1,0.206199,0.103099,0.439067,0.388984,0.641378,0.670658
770000,1873455,981.1,0.201791,0.100896,0.43734,0.437393,0.623883,0.849391
780000,1898370,995.1,0.204525,0.102263,0.476434,0.446157,0.495622,0.887993
790000,1923302,1010.2,0.192159,0.096079,0.522272,0.381757,0.542711,0.760475
800000,1948276,1023.6,0.20042,0.10021,0.400882,0.391275,0.58093,0.749125
810000,1973236,1037.8,0.17916,0.08958,0.488255,0.47807,0.569229,0.780302
820000,1998215,1051.5,0.190107,0.095054,0.49393,0.362924,0.393069,0.873523
830000,2023140,1065.7,0.189735,0.094867,0.500038,0.512938,0.443465,0.780613
840000,2048056,1081.1,0.197322,0.098661,0.474655,0.389207,0.578658,0.705657
850000,2072952,1096.3,0.191903,0.095952,0.387526,0.43002,0.544718,0.849989
860000,2097870,1109.8,0.187707,0.093854,0.432813,0.407802,0.488189,0.606286
870000,2122733,1124.2,0.194284,0.097142,0.441034,0.3496,0.425678,0.90662
880000,2147762,1138.6,0.191058,0.095529,0.410858,0.37163,0.580234,0.891357
890000,2172681,1153.0,0.194731,0.097366,0.479521,0.411585,0.5288,0.770574
900000,2197473,1166.6,0.190067,0.095033,0.367032,0.412401,0.489744,0.792346
910000,2222264,1179.9,0.197795,0.098898,0.38494,0.41798,0.548611,0.839567
920000,2247056,1192.8,0.193033,0.096517,0.407009,0.425156,0.674147,0.977863
930000,2271810,1206.7,0.185012,0.092506,0.502694,0.441561,0.505768,0.760705
940000,2296548,1219.9,0.189943,0.094971,0.349208,0.495113,0.378488,0.847171
950000,2321258,1232.7,0.185646,0.092823,0.436747,0.397248,0.493162,0.75737
960000,2345934,1247.3,0.183261,0.091631,0.384252,0.356376,0.572759,1.089341
970000,2370718,1259.6,0.185068,0.092534,0.394404,0.389325,0.492836,0.758622
980000,2395395,1273.3,0.17977,0.089885,0.503616,0.392198,0.657599,0.75998
990000,2419987,1286.9,0.173778,0.086889,0.399311,0.361726,0.63923,0.708152
1000000,2444691,1300.5,0.173296,0.086648,0.34565,0.367287,0.411677,0.787884
1010000,2469237,1313.0,0.172544,0.086272,0.446625,0.422355,0.535863,0.856845
1020000,2493791,1324.9,0.176342,0.088171,0.398557,0.374471,0.728482,0.93106
1030000,2518395,1337.7,0.172257,0.086129,0.440786,0.43599,0.532513,0.689784
1040000,2543006,1351.8,0.168603,0.084302,0.361151,0.401737,0.829373,0.842091
1050000,2567575,1365.3,0.169415,0.084708,0.426422,0.419486,0.447472,0.76093
1060000,2592032,1379.1,0.170513,0.085256,0.377483,0.501616,0.598012,0.878101
1070000,2616558,1391.4,0.166822,0.083411,0.415048,0.429122,0.46743,0.740884
1080000,2641079,1404.5,0.161111,0.080556,0.476215,0.38074,0.247029,0.766686
1090000,2665591,1417.5,0.161402,0.080701,0.419217,0.400517,0.562229,0.596305
1100000,2690076,1430.1,0.149153,0.074576,0.334494,0.399731,0.563251,0.590724
1110000,2714444,1443.4,0.150569,0.075284,0.366302,0.418187,0.713732,0.781409
1120000,2738845,1458.8,0.145665,0.072832,0.472465,0.402381,0.526655,0.685851
1130000,2763218,1474.2,0.149053,0.074527,0.412351,0.404221,0.413299,0.80735
1140000,2787642,1487.6,0.150886,0.075443,0.449374,0.351987,0.616317,0.845976
1150000,2811934,1501.7,0.14329,0.071645,0.380387,0.356871,0.551079,0.80111
1160000,2836189,1515.9,0.147327,0.073663,0.380957,0.368989,0.488325,0.724539
1170000,2860525,1530.5,0.150044,0.075022,0.395069,0.360876,0.710076,0.750216
1180000,2884774,1544.3,0.136979,0.06849,0.482657,0.412202,0.689763,0.736884
1190000,2909072,1557.9,0.142,0.071,0.405376,0.471618,0.524251,0.52642
1200000,2933289,1571.6,0.151247,0.075624,0.408753,0.359178,0.595916,0.728529
1210000,2957488,1585.9,0.138146,0.069073,0.344288,0.321672,0.556805,0.777964
1220000,2981775,1601.0,0.137878,0.068939,0.365979,0.373066,0.425973,0.868216
1230000,3006061,1615.9,0.138339,0.06917,0.424472,0.35172,0.602686,0.79798
1240000,3030278,1628.4,0.139939,0.069969,0.401089,0.434167,0.557221,0.600134
1250000,3054473,1641.8,0.13582,0.06791,0.402989,0.39108,0.635384,0.689288
1260000,3078632,1654.8,0.140182,0.070091,0.447103,0.401836,0.672518,0.596491
1270000,3102802,1667.9,0.132105,0.066053,0.44176,0.311991,0.541549,0.701507
1280000,3126913,1681.7,0.136029,0.068015,0.423025,0.419164,0.464875,0.746401
1290000,3151106,1695.0,0.12926,0.06463,0.375331,0.360335,0.559494,0.68799
1300000,3175237,1707.7,0.127005,0.063502,0.466123,0.383132,0.469729,0.84982
1310000,3199384,1720.8,0.128715,0.064357,0.480363,0.468557,0.91823,0.743228
1320000,3223453,1734.7,0.125439,0.062719,0.410342,0.402792,0.691762,0.725103
1330000,3247589,1748.1,0.129677,0.064839,0.459425,0.366943,0.607336,0.818499
1340000,3271694,1760.9,0.12475,0.062375,0.380662,0.370445,0.781902,0.617983
1350000,3295812,1774.5,0.125565,0.062782,0.408113,0.438707,0.730942,0.467743
1360000,3319849,1789.5,0.121883,0.060941,0.332573,0.387616,0.528939,0.610432
1370000,3343936,1806.7,0.124329,0.062165,0.405232,0.335578,0.611923,0.845357
1380000,3367957,1824.2,0.118236,0.059118,0.484457,0.332087,0.709706,0.607053
1390000,3392008,1840.2,0.117929,0.058965,0.416903,0.383622,0.52234,1.034501
1400000,3416057,1855.7,0.11487,0.057435,0.354631,0.370574,0.573912,0.5617
1410000,3440241,1870.3,0.112459,0.05623,0.462225,0.360159,0.421561,0.592707
1420000,3464157,1885.9,0.118217,0.059108,0.414302,0.438131,0.724625,0.737174
1430000,3488118,1901.1,0.116785,0.058393,0.408198,0.36714,0.647972,0.537974
1440000,3512144,1915.9,0.11434,0.05717,0.421023,0.389334,0.53616,0.782479
1450000,3536169,1931.7,0.115089,0.057544,0.436779,0.455259,0.575386,0.583816
1460000,3560163,1948.3,0.104978,0.052489,0.452292,0.359993,0.494815,0.644109
1470000,3584221,1964.6,0.112965,0.056482,0.380565,0.374034,0.499254,0.55469
1480000,3608130,1982.9,0.114935,0.057468,0.454228,0.419146,0.564412,0.647022
1490000,3632122,2004.6,0.111425,0.055713,0.360802,0.317247,0.389111,0.656987
1500000,3656116,2022.5,0.110046,0.055023,0.427718,0.365665,0.747246,0.805145
1510000,3680077,2040.7,0.11359,0.056795,0.41757,0.394703,0.430757,0.576198
1520000,3703956,2062.2,0.107688,0.053844,0.433294,0.42344,0.500875,0.51269
1530000,3727967,2079.4,0.106774,0.053387,0.463058,0.390902,0.684581,0.803126
1540000,3751807,2095.3,0.110387,0.055193,0.364,0.385013,0.391889,0.664052
1550000,3775765,2110.7,0.105078,0.052539,0.349272,0.331811,0.672443,0.542319
1560000,3799648,2127.1,0.10188,0.05094,0.458871,0.286389,0.544428,0.58818
1570000,3823455,2142.2,0.103185,0.051593,0.398828,0.436797,0.594911,0.736705
1580000,3847336,2157.8,0.108364,0.054182,0.411019,0.320396,0.517708,0.673357
1590000,3871239,2173.8,0.101826,0.050913,0.478355,0.404336,0.412238,0.623684
1600000,3895123,2190.0,0.100331,0.050166,0.367728,0.415688,0.370802,0.692575
1610000,3919012,2207.0,0.100056,0.050028,0.472743,0.371772,0.515906,0.647608
1620000,3942907,2222.5,0.103741,0.051871,0.345357,0.259189,0.584076,0.705477
1630000,3966856,2237.9,0.096273,0.048136,0.409099,0.451698,0.443495,0.711429
1640000,3990778,2253.0,0.102039,0.05102,0.356727,0.366669,0.79161,0.697238
1650000,4014665,2267.8,0.100582,0.050291,0.47497,0.394484,0.672589,0.948146
1660000,4038547,2281.3,0.099533,0.049767,0.446367,0.35087,0.507522,0.57485
1670000,4062475,2301.6,0.094045,0.047022,0.419289,0.343953,0.595213,0.518366
1680000,4086374,2316.5,0.096375,0.048188,0.419068,0.357269,0.530758,0.417828
1690000,4110229,2331.6,0.101734,0.050867,0.477932,0.402438,0.473019,0.519908
1700000,4134199,2347.7,0.093245,0.046622,0.379636,0.258374,0.401324,0.639086
1710000,4158051,2363.1,0.09042,0.04521,0.509574,0.327468,0.451654,0.630495
1720000,4181953,2376.4,0.090298,0.045149,0.435824,0.408501,0.688643,0.459877
1730000,4205898,2389.7,0.088892,0.044446,0.387268,0.338154,0.597157,0.669516
1740000,4229892,2404.3,0.085799,0.0429,0.368656,0.337526,0.395169,0.688015
1750000,4253799,2420.1,0.092238,0.046119,0.306104,0.424863,0.600037,0.648107
1760000,4277704,2436.7,0.084905,0.042453,0.422557,0.409542,0.418875,0.536684
1770000,4301702,2454.1,0.08039,0.040195,0.369421,0.39978,0.481187,0.593054
1780000,4325621,2470.0,0.07811,0.039055,0.51381,0.362734,0.587918,0.640507
1790000,4349636,2486.3,0.082472,0.041236,0.461652,0.299307,0.569224,0.738125
1800000,4373747,2502.2,0.075907,0.037953,0.447245,0.403526,0.42411,0.590907
1810000,4397903,2518.1,0.073023,0.036511,0.370904,0.378823,0.567003,0.802186
1820000,4421987,2533.4,0.079364,0.039682,0.442158,0.332673,0.56813,0.547633
1830000,4446111,2549.2,0.077978,0.038989,0.533713,0.397473,0.601929,0.458314
1840000,4470238,2567.2,0.07801,0.039005,0.445466,0.369185,0.742124,0.539169
1850000,4494330,2582.7,0.072392,0.036196,0.407348,0.313959,0.610109,0.40145
1860000,4518414,2597.0,0.076857,0.038429,0.374847,0.31275,0.658105,0.678423
1870000,4542467,2611.4,0.074615,0.037308,0.350902,0.378218,0.441755,0.518588
1880000,4566626,2624.9,0.06993,0.034965,0.381404,0.394493,0.461086,0.727634
1890000,4590782,2639.3,0.071321,0.035661,0.455689,0.34649,0.772293,0.693194
1900000,4614943,2652.9,0.069484,0.034742,0.367578,0.375427,0.597251,0.579778
1910000,4639041,2667.0,0.065105,0.032552,0.428522,0.343261,0.550275,0.673733
1920000,4663093,2680.9,0.068671,0.034336,0.426313,0.303388,0.473694,0.657518
1930000,4687281,2694.1,0.064951,0.032476,0.353801,0.347629,0.396876,0.693612
1940000,4711381,2707.1,0.068355,0.034178,0.369025,0.369062,0.643398,0.548599
1950000,4735482,2720.9,0.067969,0.033984,0.48609,0.309345,0.680743,0.453722
1960000,4759539,2734.8,0.06728,0.03364,0.438807,0.361135,0.48615,0.629653
1970000,4783653,2748.5,0.062933,0.031466,0.395619,0.350566,0.696712,0.551762
1980000,4807696,2761.8,0.06504,0.03252,0.520196,0.394492,0.437989,0.900357
1990000,4831739,2774.4,0.064556,0.032278,0.434076,0.401745,0.589106,0.617757
2000000,4855716,2788.0,0.061891,0.030945,0.423636,0.271513,0.679586,0.648705
2010000,4879701,2800.2,0.062082,0.031041,0.377868,0.359532,0.61045,0.659503
2020000,4903679,2812.6,0.062092,0.031046,0.405809,0.344985,0.483901,0.596819
2030000,4927616,2825.5,0.062866,0.031433,0.444242,0.322725,0.507812,0.553356
2040000,4951526,2838.4,0.061275,0.030637,0.409833,0.414651,0.645075,0.588748
2050000,4975484,2852.3,0.06508,0.03254,0.429424,0.342418,0.530581,0.4339
2060000,4999266,2865.7,0.060842,0.030421,0.398071,0.374098,0.460434,0.52225
2070000,5023170,2878.0,0.06625,0.033125,0.355932,0.394581,0.361242,0.534027
2080000,5047087,2890.6,0.063022,0.031511,0.418825,0.277331,0.467157,0.437643
2090000,5070914,2906.1,0.065991,0.032995,0.443104,0.388743,0.795531,0.432798
2100000,5094822,2923.7,0.063204,0.031602,0.440765,0.336979,0.614658,0.593304
2110000,5118685,2938.7,0.064168,0.032084,0.433496,0.383337,0.54116,0.672894
2120000,5142638,2954.6,0.05679,0.028395,0.456245,0.336797,0.45723,0.550439
2130000,5166579,2967.9,0.057922,0.028961,0.441886,0.403591,0.590603,0.468142
2140000,5190523,2982.3,0.064889,0.032445,0.396437,0.376683,0.48987,0.579303
2150000,5214504,2996.8,0.062705,0.031353,0.448449,0.328042,0.518918,0.587247
2160000,5238370,3010.5,0.060782,0.030391,0.416678,0.312684,0.408005,0.563969
2170000,5262305,3024.8,0.062072,0.031036,0.399423,0.402024,0.420027,0.892716
2180000,5286256,3039.0,0.062307,0.031153,0.348578,0.377553,0.948499,0.675479
2190000,5310190,3053.9,0.057951,0.028976,0.441445,0.320188,0.284244,0.663887
2200000,5334202,3067.0,0.055517,0.027759,0.4352,0.43605,0.43773,0.605778
2210000,5358178,3081.2,0.059131,0.029565,0.423379,0.363953,0.375671,0.493574
2220000,5382317,3094.6,0.055951,0.027975,0.349501,0.39886,0.515721,0.580322
2230000,5406367,3108.6,0.064008,0.032004,0.429597,0.379826,0.641876,0.684009
2240000,5430333,3123.5,0.057583,0.028792,0.35706,0.366438,0.521958,0.715605
2250000,5454390,3136.2,0.06089,0.030445,0.409697,0.326174,0.526416,0.650839
2260000,5478536,3149.9,0.058478,0.029239,0.416137,0.349039,0.49763,0.513958
2270000,5502575,3163.6,0.060985,0.030493,0.346329,0.397317,0.497999,0.463967
2280000,5526708,3177.6,0.058011,0.029006,0.439966,0.383054,0.56222,0.499504
2290000,5550901,3191.4,0.061332,0.030666,0.471065,0.367322,0.461567,0.52693
2300000,5574934,3204.8,0.057326,0.028663,0.502908,0.418769,0.529089,0.532324
2310000,5598997,3218.4,0.057345,0.028672,0.427346,0.311581,0.381735,0.484008
2320000,5623139,3232.3,0.05992,0.02996,0.387967,0.341762,0.601632,0.558224
2330000,5647319,3246.5,0.062166,0.031083,0.397367,0.414491,0.877975,0.55389
2340000,5671475,3260.0,0.053956,0.026978,0.38856,0.341676,0.657533,0.422134
2350000,5695663,3273.0,0.063164,0.031582,0.375175,0.457743,0.472807,0.525851
2360000,5719826,3285.8,0.060898,0.030449,0.345813,0.34652,0.481437,0.674891
2370000,5743875,3298.8,0.0519,0.02595,0.390936,0.355311,0.394706,0.489931
2380000,5767968,3311.9,0.059691,0.029845,0.377036,0.34779,0.483091,0.792107
2390000,5792023,3325.2,0.051964,0.025982,0.376964,0.277072,0.637667,0.556652
2400000,5816175,3337.8,0.056025,0.028013,0.396587,0.312316,0.729836,0.341884
2410000,5840142,3350.4,0.054887,0.027443,0.371092,0.266053,0.802933,0.513965
2420000,5864154,3362.9,0.057859,0.028929,0.39789,0.39156,0.392875,0.621439
2430000,5888105,3375.6,0.062755,0.031377,0.442461,0.313374,0.605488,0.647571
2440000,5912213,3388.9,0.054564,0.027282,0.442844,0.344985,0.655812,0.6558
2450000,5936169,3401.3,0.052787,0.026394,0.435624,0.325493,0.557917,0.434223
2460000,5960182,3414.5,0.055025,0.027513,0.347212,0.379885,0.514595,0.446084
2470000,5984095,3427.7,0.064097,0.032048,0.455219,0.32774,0.345074,0.510272
2480000,6008075,3440.9,0.057908,0.028954,0.321782,0.325101,0.674221,0.451641
2490000,6032021,3454.1,0.052872,0.026436,0.421819,0.352549,0.656283,0.304263
2500000,6056026,3467.0,0.05868,0.02934,0.449485,0.343636,0.655787,0.623606
2510000,6079977,3480.1,0.050465,0.025233,0.416558,0.37713,0.449933,0.541843
2520000,6103926,3493.0,0.050383,0.025191,0.403493,0.36457,0.547208,0.474248
2530000,6127831,3506.0,0.048308,0.024154,0.39125,0.385387,0.93672,0.586165
2540000,6151800,3519.5,0.054972,0.027486,0.391023,0.381792,0.415768,0.63244
2550000,6175750,3533.3,0.048498,0.024249,0.464452,0.381814,0.637741,0.400369
2560000,6199698,3547.9,0.052242,0.026121,0.393087,0.388363,0.643266,0.593366
2570000,6223530,3561.7,0.058057,0.029028,0.365247,0.335593,0.464541,0.413326
2580000,6247379,3576.0,0.051122,0.025561,0.388458,0.306113,0.385017,0.482163
2590000,6271236,3590.0,0.046405,0.023203,0.371866,0.416047,0.524985,0.521078
2600000,6295178,3604.0,0.050278,0.025139,0.543257,0.379532,0.43412,0.84433
2610000,6319086,3617.3,0.050563,0.025282,0.377934,0.391636,0.547541,0.420559
2620000,6342939,3630.6,0.050067,0.025034,0.410736,0.385698,0.438083,0.511229
2630000,6366813,3643.6,0.044908,0.022454,0.395066,0.350963,0.626195,0.636057
2640000,6390662,3656.9,0.045685,0.022842,0.562757,0.370538,0.486592,0.401908
2650000,6414691,3670.1,0.045837,0.022919,0.450045,0.314767,0.666126,0.490342
2660000,6438501,3683.7,0.045697,0.022848,0.432575,0.282262,0.724265,0.498502
2670000,6462380,3696.4,0.045063,0.022532,0.409768,0.322036,0.50118,0.592759
2680000,6486327,3709.2,0.049863,0.024931,0.414702,0.3853,0.454073,0.506346
2690000,6510159,3722.3,0.045628,0.022814,0.346239,0.358481,0.524129,0.620322
2700000,6533938,3735.6,0.046312,0.023156,0.452144,0.327632,0.618759,0.591014
2710000,6557789,3749.1,0.045556,0.022778,0.458573,0.361949,0.651735,0.619423
2720000,6581729,3762.1,0.044514,0.022257,0.361836,0.281338,0.363969,0.671309
2730000,6605663,3775.5,0.0459,0.02295,0.452733,0.379949,0.498281,0.491726
2740000,6629607,3788.9,0.047179,0.02359,0.382391,0.440429,0.470864,0.494269
2750000,6653430,3802.3,0.043934,0.021967,0.438004,0.419761,0.487402,0.472354
2760000,6677282,3814.8,0.042694,0.021347,0.44385,0.318187,0.764152,0.373571
2770000,6701150,3828.0,0.042041,0.021021,0.3342,0.343164,0.495875,0.607932
2780000,6725099,3843.2,0.042311,0.021156,0.373639,0.391919,0.543234,0.566118
2790000,6748956,3858.3,0.039401,0.0197,0.369465,0.288815,0.431564,0.58943
2800000,6772844,3872.9,0.0397,0.01985,0.402446,0.327028,0.546945,0.445914
2810000,6796683,3887.0,0.042272,0.021136,0.454838,0.306121,0.875985,0.569785
2820000,6820549,3901.7,0.042333,0.021167,0.454043,0.40017,0.465992,0.384098
2830000,6844510,3916.2,0.038525,0.019263,0.410357,0.340235,0.508102,0.489333
2840000,6868358,3931.4,0.037068,0.018534,0.399655,0.341086,0.689708,0.612304
2850000,6892204,3945.3,0.041823,0.020912,0.390173,0.336594,0.674927,0.707219
2860000,6916016,3958.9,0.038557,0.019279,0.406346,0.337981,0.603796,0.5533
2870000,6939933,3972.5,0.039768,0.019884,0.461883,0.291721,0.560928,0.613327
2880000,6963714,3985.9,0.038446,0.019223,0.453132,0.341713,0.596936,0.447242
2890000,6987546,3999.3,0.044076,0.022038,0.440027,0.361546,0.564988,0.479768
2900000,7011233,4012.6,0.042003,0.021002,0.436771,0.365413,0.558669,0.583212
2910000,7035023,4025.2,0.039366,0.019683,0.444549,0.307713,0.51891,0.670633
2920000,7058724,4038.3,0.036426,0.018213,0.471445,0.350008,0.710055,0.708418
2930000,7082440,4052.1,0.034384,0.017192,0.401112,0.364143,0.752971,0.467323
2940000,7106223,4065.5,0.039731,0.019865,0.410097,0.310031,0.842534,0.532651
2950000,7129894,4079.4,0.037108,0.018554,0.43141,0.318132,0.646297,0.550045
2960000,7153643,4093.1,0.034539,0.01727,0.410288,0.344933,0.435648,0.450672
2970000,7177476,4106.6,0.032767,0.016383,0.451441,0.393786,0.737362,0.456492
2980000,7201183,4119.8,0.038493,0.019246,0.462793,0.353528,0.729494,0.536287
2990000,7224943,4133.1,0.034011,0.017005,0.426854,0.373817,0.826459,0.514723
3000000,7248659,4144.7,0.034653,0.017326,0.474746,0.351094,0.609445,0.504929
