episode,agent_steps,elapsed_s,nash_conv,exploitability,sl_loss_p0,sl_loss_p1,rl_loss_p0,rl_loss_p1
690000,1709571,898.3,0.219428,0.109714,0.402893,0.352591,0.555977,0.769693
700000,1734902,909.9,0.218795,0.109397,0.3942,0.443731,0.3555,0.968083
710000,1760202,921.9,0.215019,0.10751,0.401264,0.360058,0.551824,0.81439
720000,1785563,934.2,0.210965,0.105483,0.376019,0.374217,0.61618,0.892688
730000,1810693,946.3,0.211142,0.105571,0.38127,0.406641,0.53134,0.704296
740000,1835830,958.2,0.200351,0.100175,0.375302,0.396448,0.850232,0.882104
750000,1860833,970.9,0.205623,0.102812,0.377471,0.447943,0.625511,0.874713
760000,1885826,985.5,0.196061,0.098031,0.450887,0.404091,0.616623,0.689349
770000,1910800,999.5,0.186645,0.093322,0.386351,0.380403,0.7615,0.941697
780000,1935731,1014.3,0.188599,0.0943,0.443459,0.407847,0.424796,0.792295
790000,1960686,1027.9,0.18335,0.091675,0.379159,0.426305,0.817889,0.574908
800000,1985508,1041.6,0.170839,0.08542,0.410218,0.443239,0.59199,0.791324
810000,2010464,1055.7,0.178878,0.089439,0.374033,0.387495,0.456164,0.636436
820000,2035212,1069.5,0.178922,0.089461,0.451267,0.416678,0.575619,0.572543
830000,2059869,1085.1,0.179345,0.089672,0.455666,0.383688,0.637654,0.960277
840000,2084527,1099.5,0.1733,0.08665,0.460271,0.448014,0.692719,0.570809
850000,2109227,1112.9,0.172464,0.086232,0.442517,0.434287,0.836943,0.764018
860000,2133849,1127.0,0.173813,0.086906,0.410432,0.411503,0.511747,0.613508
870000,2158477,1141.0,0.179367,0.089684,0.407683,0.415821,0.761725,0.621046
880000,2183116,1155.3,0.17206,0.08603,0.375865,0.428472,0.759798,0.777774
890000,2207694,1169.0,0.168133,0.084066,0.441089,0.389398,0.519869,0.643082
900000,2232195,1181.9,0.178637,0.089318,0.373029,0.428539,0.663465,0.619824
910000,2256721,1195.4,0.17995,0.089975,0.384457,0.371051,0.597134,0.46464
920000,2281178,1209.1,0.172275,0.086137,0.419884,0.498607,0.844488,0.663802
930000,2305745,1222.4,0.166293,0.083147,0.477966,0.369001,0.680265,0.70854
940000,2330276,1235.2,0.170955,0.085478,0.394498,0.411051,0.536991,0.851287
950000,2354788,1249.5,0.178215,0.089107,0.408172,0.370404,0.881033,0.509215
960000,2379235,1262.1,0.160811,0.080406,0.412057,0.44867,0.511359,0.767288
970000,2403747,1276.1,0.169144,0.084572,0.346285,0.469397,0.729275,0.522835
980000,2428183,1289.3,0.155124,0.077562,0.422788,0.378913,0.625104,0.597203
990000,2452649,1302.6,0.163564,0.081782,0.352195,0.355546,0.402195,0.726678
1000000,2477142,1315.0,0.165115,0.082557,0.495103,0.362311,0.788642,0.683934
1010000,2501537,1327.0,0.158558,0.079279,0.452951,0.430047,0.432595,0.649281
1020000,2525943,1339.8,0.155253,0.077626,0.418893,0.40569,0.666038,0.536713
1030000,2550272,1354.1,0.151209,0.075604,0.361345,0.372642,0.619118,0.583963
1040000,2574601,1367.4,0.146749,0.073375,0.443276,0.416515,0.799395,0.709196
1050000,2598992,1381.2,0.158408,0.079204,0.435456,0.346715,0.439209,0.709301
1060000,2623295,1394.0,0.151269,0.075634,0.417314,0.390173,0.56551,0.736672
1070000,2647741,1406.8,0.157468,0.078734,0.44758,0.42831,0.850396,0.734341
1080000,2672074,1419.5,0.138179,0.069089,0.350885,0.325317,0.696158,0.865677
1090000,2696434,1431.8,0.141999,0.071,0.366846,0.329372,0.500448,0.62108
1100000,2720913,1445.3,0.144175,0.072088,0.487415,0.470231,0.580752,0.544587
1110000,2745228,1460.8,0.14169,0.070845,0.410743,0.415118,0.672559,0.658195
1120000,2769554,1476.2,0.132822,0.066411,0.374589,0.374728,0.761032,0.545225
1130000,2793828,1490.1,0.133654,0.066827,0.329686,0.429469,0.555358,0.703529
1140000,2818027,1504.4,0.131212,0.065606,0.429969,0.433728,0.667302,0.767149
1150000,2842341,1518.9,0.125618,0.062809,0.345645,0.493683,0.542187,0.737533
1160000,2866528,1533.3,0.126121,0.063061,0.340422,0.3726,0.622428,0.572738
1170000,2890754,1547.3,0.12825,0.064125,0.471839,0.3542,0.654678,0.647829
1180000,2914976,1560.7,0.126097,0.063049,0.411826,0.367552,0.771098,0.624225
1190000,2939308,1574.6,0.120822,0.060411,0.344975,0.368324,0.813369,0.639291
1200000,2963489,1589.4,0.124344,0.062172,0.457658,0.393225,0.98597,0.550437
1210000,2987656,1604.3,0.120907,0.060453,0.31956,0.449934,0.829142,0.806125
1220000,3011780,1618.5,0.119264,0.059632,0.33749,0.365353,0.564548,0.558101
1230000,3035842,1631.0,0.119305,0.059652,0.447274,0.407901,0.610822,0.630805
1240000,3059940,1644.4,0.115605,0.057803,0.364063,0.394866,0.515563,0.680317
1250000,3084073,1657.8,0.113934,0.056967,0.375236,0.376958,0.609097,0.692531
1260000,3108177,1670.9,0.11735,0.058675,0.458707,0.458856,0.428533,0.716299
1270000,3132171,1684.6,0.121595,0.060798,0.427606,0.369638,0.544384,0.637125
1280000,3156305,1697.8,0.115828,0.057914,0.301253,0.358891,0.86317,0.560889
1290000,3180351,1710.3,0.111406,0.055703,0.356104,0.373453,0.675356,0.70687
1300000,3204324,1723.5,0.112142,0.056071,0.453873,0.290424,0.565361,0.788475
1310000,3228366,1737.3,0.111453,0.055727,0.41298,0.422099,0.600561,0.701057
1320000,3252361,1750.5,0.113265,0.056632,0.395465,0.315437,0.459908,0.816204
1330000,3276382,1763.2,0.116619,0.058309,0.397722,0.358056,0.502406,0.680833
1340000,3300330,1776.4,0.11496,0.05748,0.399782,0.391854,0.295991,0.671827
1350000,3324392,1791.8,0.106724,0.053362,0.368951,0.414476,0.976488,0.672706
1360000,3348369,1809.1,0.109812,0.054906,0.48392,0.404597,0.455421,0.847305
1370000,3372356,1826.9,0.1084,0.0542,0.419076,0.348144,0.72247,0.505763
1380000,3396298,1843.0,0.108803,0.054401,0.417818,0.344991,0.282729,0.680776
1390000,3420166,1858.5,0.110619,0.055309,0.444999,0.412803,0.38529,0.735159
1400000,3444140,1873.1,0.104282,0.052141,0.387112,0.391688,0.570738,0.558493
1410000,3468072,1888.5,0.105617,0.052809,0.447547,0.353592,0.678119,0.624351
1420000,3491996,1903.7,0.105693,0.052846,0.385987,0.455784,0.51551,0.589362
1430000,3515950,1918.8,0.106822,0.053411,0.38942,0.394884,0.488333,0.717804
1440000,3539886,1934.9,0.10165,0.050825,0.390126,0.428412,0.481649,0.595661
1450000,3563788,1951.5,0.107255,0.053627,0.407353,0.416407,0.301714,0.748624
1460000,3587716,1967.5,0.103249,0.051624,0.409414,0.403796,0.496808,0.643186
1470000,3611572,1986.8,0.103719,0.05186,0.44211,0.384733,0.888296,0.556638
1480000,3635442,2008.2,0.103076,0.051538,0.455669,0.34844,0.55906,0.594513
1490000,3659430,2026.4,0.097091,0.048546,0.417788,0.327322,0.75793,0.566314
1500000,3683353,2044.5,0.106678,0.053339,0.350302,0.410179,0.610901,0.589457
1510000,3707167,2065.9,0.106715,0.053358,0.465772,0.345841,0.426249,0.930038
1520000,3731088,2082.1,0.10151,0.050755,0.483821,0.36239,0.537937,0.591902
1530000,3754962,2097.8,0.095114,0.047557,0.427823,0.351205,0.421931,0.793105
1540000,3778840,2113.6,0.093906,0.046953,0.434902,0.377743,0.575475,0.508068
1550000,3802759,2130.0,0.097,0.0485,0.445772,0.323054,0.40182,0.420822
1560000,3826698,2145.3,0.099902,0.049951,0.434343,0.383682,0.34835,0.679724
1570000,3850517,2161.2,0.096073,0.048036,0.443457,0.288163,0.664786,0.62447
1580000,3874339,2176.8,0.09549,0.047745,0.468118,0.409454,0.41563,0.754632
1590000,3898146,2192.8,0.097255,0.048628,0.411299,0.296767,0.694528,0.525943
1600000,3921957,2209.7,0.092184,0.046092,0.454731,0.401705,0.706726,0.708378
1610000,3945725,2225.1,0.094185,0.047093,0.444155,0.418637,0.759516,0.662577
1620000,3969555,2240.5,0.09423,0.047115,0.428368,0.407187,0.633682,0.792561
1630000,3993303,2255.5,0.095413,0.047707,0.465785,0.290737,0.5097,0.555767
1640000,4017173,2270.3,0.090133,0.045066,0.360699,0.316348,0.487966,0.5878
1650000,4041004,2285.0,0.091779,0.045889,0.416906,0.251312,0.623077,0.455751
1660000,4064846,2305.5,0.093892,0.046946,0.391961,0.371432,0.59131,0.539381
1670000,4088572,2320.5,0.094495,0.047248,0.358372,0.344914,0.407147,0.518747
1680000,4112547,2336.0,0.089852,0.044926,0.418861,0.389149,0.52028,0.452194
1690000,4136397,2352.1,0.090837,0.045418,0.333413,0.325174,0.506703,0.472925
1700000,4160348,2367.6,0.089555,0.044778,0.440182,0.380944,0.458212,0.51585
1710000,4184270,2380.7,0.085208,0.042604,0.356875,0.3234,0.583236,0.399038
1720000,4208128,2394.3,0.088162,0.044081,0.427528,0.361735,0.598907,0.558158
1730000,4232107,2409.2,0.088244,0.044122,0.517538,0.350388,0.428601,0.510383
1740000,4256033,2425.0,0.087809,0.043904,0.446843,0.350057,0.568157,0.624584
1750000,4279922,2442.4,0.080243,0.040122,0.491436,0.356346,0.44746,0.618879
1760000,4303839,2459.9,0.081763,0.040882,0.404748,0.427423,0.405139,0.541277
1770000,4327752,2475.0,0.078603,0.039302,0.391414,0.320691,0.378577,0.589272
1780000,4351641,2491.2,0.077871,0.038935,0.378962,0.333325,0.434692,0.495898
1790000,4375631,2507.1,0.076566,0.038283,0.371995,0.308696,0.486294,0.420859
1800000,4399644,2523.0,0.077428,0.038714,0.440131,0.353907,0.675398,0.426829
1810000,4423726,2538.4,0.080232,0.040116,0.47293,0.365626,0.423172,0.38848
1820000,4447786,2554.5,0.075671,0.037836,0.367982,0.462212,0.34111,0.612262
1830000,4471842,2572.9,0.073283,0.036642,0.365477,0.331197,0.358593,0.362545
1840000,4495952,2587.5,0.074871,0.037435,0.335761,0.356859,0.65768,0.544592
1850000,4519989,2602.0,0.076258,0.038129,0.458882,0.300836,0.330653,0.703948
1860000,4544078,2616.6,0.068692,0.034346,0.473756,0.456633,0.414665,0.435283
1870000,4568206,2630.1,0.069661,0.03483,0.361619,0.332179,0.439993,0.750818
1880000,4592299,2644.2,0.071978,0.035989,0.455873,0.427302,0.609864,0.476443
1890000,4616409,2658.0,0.062086,0.031043,0.385229,0.321532,0.426935,0.56455
1900000,4640477,2671.9,0.061958,0.030979,0.382453,0.368139,0.606708,0.536613
1910000,4664657,2685.6,0.059734,0.029867,0.366954,0.353328,0.575159,0.507657
1920000,4688797,2698.8,0.06084,0.03042,0.419829,0.390952,0.605768,0.513852
1930000,4712993,2712.6,0.061045,0.030523,0.374333,0.482842,0.605814,0.504631
1940000,4737133,2726.2,0.05012,0.02506,0.474124,0.359972,0.444349,0.466773
1950000,4761197,2739.8,0.050734,0.025367,0.369769,0.39586,0.71232,0.335153
1960000,4785362,2753.3,0.054485,0.027242,0.425317,0.378583,0.555333,0.649693
1970000,4809515,2765.7,0.051278,0.025639,0.482646,0.345671,0.603223,0.45551
1980000,4833749,2779.0,0.049933,0.024967,0.343131,0.411395,0.575479,0.557472
1990000,4857908,2791.5,0.05083,0.025415,0.483569,0.399758,0.482785,0.494221
2000000,4882085,2804.4,0.046157,0.023078,0.438095,0.333805,0.449045,0.602883
2010000,4906324,2817.1,0.044021,0.022011,0.400863,0.338541,0.449887,0.675204
2020000,4930533,2830.1,0.053055,0.026528,0.504442,0.340944,0.606017,0.468591
2030000,4954649,2843.2,0.053032,0.026516,0.484707,0.411577,0.862538,0.515222
2040000,4978793,2857.0,0.051576,0.025788,0.461632,0.384243,0.299439,0.541952
2050000,5002831,2870.1,0.047915,0.023958,0.41722,0.288406,0.615341,0.717868
2060000,5026942,2882.7,0.050552,0.025276,0.466263,0.32093,0.447728,0.679594
2070000,5051000,2895.6,0.04966,0.02483,0.371707,0.279562,0.536634,0.794546
2080000,5075077,2912.8,0.048135,0.024067,0.46706,0.369661,0.700768,0.496606
2090000,5099061,2929.3,0.044625,0.022313,0.409486,0.469443,0.593829,0.687365
2100000,5123040,2945.3,0.046113,0.023057,0.397216,0.376961,0.512408,0.508381
2110000,5147092,2959.3,0.042997,0.021499,0.376365,0.438923,0.498175,0.424396
2120000,5171147,2972.8,0.051413,0.025706,0.382903,0.339711,0.505401,0.714094
2130000,5195233,2987.4,0.047956,0.023978,0.371372,0.319125,0.557842,0.740961
2140000,5219215,3001.7,0.046525,0.023262,0.481948,0.353993,0.302343,0.501278
2150000,5243213,3015.6,0.053725,0.026862,0.385567,0.40401,0.563245,0.484343
2160000,5267208,3030.1,0.050327,0.025163,0.444307,0.42534,0.504128,0.535679
2170000,5291070,3044.5,0.047189,0.023594,0.435361,0.311234,0.531321,0.651514
2180000,5314935,3059.3,0.048371,0.024186,0.406784,0.359759,0.815663,0.541319
2190000,5338886,3072.9,0.045261,0.02263,0.423386,0.338255,0.517128,0.770202
2200000,5362787,3086.6,0.046421,0.023211,0.376649,0.434395,0.601387,0.396624
2210000,5386816,3100.1,0.046212,0.023106,0.377311,0.341495,0.737016,0.617753
2220000,5410791,3114.5,0.049868,0.024934,0.506655,0.391663,0.524733,0.431505
2230000,5434575,3128.6,0.043716,0.021858,0.398875,0.348466,0.450039,0.88468
2240000,5458445,3141.5,0.042547,0.021273,0.376226,0.339564,0.585687,0.391768
2250000,5482404,3156.0,0.049705,0.024853,0.375735,0.320564,0.404365,0.432989
2260000,5506266,3170.1,0.045403,0.022701,0.415821,0.31734,0.578272,0.592586
2270000,5530152,3183.7,0.044003,0.022001,0.468643,0.372555,0.564266,0.452608
2280000,5553878,3197.2,0.042901,0.021451,0.433245,0.405494,0.637358,0.657095
2290000,5577807,3210.4,0.042592,0.021296,0.51473,0.363211,0.519213,0.691338
2300000,5601741,3224.3,0.044254,0.022127,0.43627,0.327345,0.625324,0.388994
2310000,5625588,3238.6,0.040129,0.020064,0.463419,0.357239,0.514077,0.519421
2320000,5649431,3252.1,0.052941,0.026471,0.296108,0.373537,0.587727,0.635825
2330000,5673381,3265.8,0.041312,0.020656,0.356916,0.321503,0.508157,0.573793
2340000,5697311,3278.6,0.041097,0.020549,0.514156,0.375351,0.472261,0.619736
2350000,5721343,3291.6,0.040831,0.020415,0.421004,0.362814,0.665349,0.624866
2360000,5745180,3304.6,0.038023,0.019012,0.439417,0.281758,0.550139,0.589729
2370000,5769169,3317.6,0.03713,0.018565,0.376401,0.365804,0.438953,0.698466
2380000,5793161,3330.8,0.043712,0.021856,0.449005,0.316877,0.304739,0.544991
2390000,5817177,3343.7,0.035965,0.017982,0.45993,0.402002,0.478749,0.613598
2400000,5841187,3356.5,0.035042,0.017521,0.489439,0.309315,0.704558,0.532046
2410000,5865314,3369.1,0.037414,0.018707,0.35889,0.397201,0.677053,0.602482
2420000,5889402,3382.3,0.035888,0.017944,0.400667,0.382445,0.387127,0.415578
2430000,5913536,3395.6,0.040973,0.020486,0.392903,0.370203,0.569352,0.897681
2440000,5937744,3408.1,0.040039,0.02002,0.464034,0.297683,0.569889,0.619176
2450000,5961802,3420.9,0.038046,0.019023,0.381273,0.364408,0.670472,0.596945
2460000,5985858,3433.8,0.037,0.0185,0.446754,0.333591,0.537045,0.50199
2470000,6009954,3446.6,0.036331,0.018166,0.482289,0.444789,0.615783,0.686803
2480000,6034070,3460.0,0.039054,0.019527,0.478795,0.373958,0.366647,0.56999
2490000,6058114,3472.5,0.044501,0.02225,0.380721,0.358341,0.546454,0.669157
2500000,6082236,3485.5,0.042742,0.021371,0.4163,0.372598,0.64818,0.607058
2510000,6106266,3498.4,0.043769,0.021885,0.411458,0.40972,0.7622,0.639897
2520000,6130311,3511.2,0.039098,0.019549,0.447026,0.414222,0.578135,0.556536
2530000,6154220,3525.0,0.035849,0.017925,0.451601,0.403649,0.775243,0.533226
2540000,6178247,3538.8,0.041541,0.020771,0.463088,0.346816,0.50617,0.745993
2550000,6202047,3552.4,0.036108,0.018054,0.362132,0.393707,0.517439,0.694112
2560000,6226023,3566.5,0.036975,0.018487,0.407557,0.301109,0.697779,0.706783
2570000,6249969,3580.4,0.041032,0.020516,0.501847,0.356833,0.588906,0.431521
2580000,6273876,3594.4,0.035889,0.017945,0.42582,0.383263,0.484098,0.706525
2590000,6297808,3608.4,0.036166,0.018083,0.344393,0.362601,0.691409,0.593314
2600000,6321730,3622.1,0.038413,0.019207,0.391471,0.441672,0.546942,0.764498
2610000,6345648,3635.4,0.041415,0.020708,0.489537,0.340175,0.548021,0.932833
2620000,6369508,3648.8,0.039266,0.019633,0.391453,0.353574,0.832366,0.513758
2630000,6393387,3662.2,0.03477,0.017385,0.442217,0.280617,0.565146,0.6548
2640000,6417328,3675.4,0.034682,0.017341,0.392515,0.369652,0.650754,0.565459
2650000,6441220,3689.5,0.037754,0.018877,0.449261,0.42833,0.758822,0.488182
2660000,6464994,3702.9,0.03458,0.01729,0.370579,0.357351,0.603474,0.560074
2670000,6488941,3716.1,0.035704,0.017852,0.377908,0.32363,0.624914,0.748279
2680000,6512804,3729.6,0.035698,0.017849,0.395057,0.299403,0.518447,0.698126
2690000,6536650,3742.3,0.042732,0.021366,0.415015,0.30488,0.634426,0.415601
2700000,6560600,3756.5,0.034184,0.017092,0.393623,0.333599,0.630879,0.640955
2710000,6584587,3769.4,0.035177,0.017589,0.423145,0.380818,0.580522,0.492508
2720000,6608492,3782.6,0.036998,0.018499,0.452918,0.271524,0.640188,0.562725
2730000,6632370,3796.4,0.036478,0.018239,0.37306,0.367463,0.515065,0.438138
2740000,6656238,3810.2,0.03276,0.01638,0.396104,0.375376,0.517358,0.36119
2750000,6680159,3823.2,0.034904,0.017452,0.379232,0.363535,0.612568,0.465503
2760000,6704151,3837.0,0.034733,0.017366,0.484152,0.308739,0.398058,0.469281
2770000,6728079,3852.3,0.038651,0.019325,0.403363,0.323232,0.565163,0.551289
2780000,6751993,3867.1,0.033595,0.016797,0.471028,0.375619,0.412667,0.551262
2790000,6776063,3880.7,0.034205,0.017102,0.411896,0.329874,0.586987,0.450532
2800000,6800087,3895.5,0.03539,0.017695,0.398115,0.298263,0.42428,0.475111
2810000,6824292,3911.2,0.034232,0.017116,0.496103,0.341148,0.543656,0.824116
2820000,6848327,3925.5,0.034312,0.017156,0.375284,0.357246,0.536503,0.694675
2830000,6872261,3940.4,0.035337,0.017668,0.381237,0.34333,0.632303,0.595551
2840000,6896358,3953.9,0.033515,0.016757,0.404624,0.284691,0.648302,0.626971
2850000,6920317,3967.5,0.032277,0.016138,0.415657,0.37074,0.594286,0.487614
2860000,6944354,3981.4,0.038711,0.019356,0.504261,0.43756,0.725926,0.72723
2870000,6968265,3994.8,0.037097,0.018549,0.432557,0.330316,0.815268,0.655745
2880000,6992132,4008.1,0.035853,0.017926,0.405866,0.347554,0.705994,0.518265
2890000,7016155,4021.6,0.033138,0.016569,0.44404,0.30917,0.769416,0.736164
2900000,7040067,4034.5,0.043886,0.021943,0.408067,0.407857,0.489398,0.543542
2910000,7064110,4048.1,0.036571,0.018285,0.520043,0.298987,0.725343,0.697251
2920000,7087934,4061.7,0.029776,0.014888,0.400647,0.393488,0.657172,0.552151
2930000,7111901,4075.2,0.031132,0.015566,0.422495,0.324585,0.661649,0.647261
2940000,7135659,4089.1,0.031123,0.015562,0.417313,0.320584,0.340136,0.729465
2950000,7159433,4102.6,0.0349,0.01745,0.405815,0.334564,0.506129,0.602844
2960000,7183287,4116.1,0.035403,0.017701,0.413821,0.34212,0.423505,0.805886
2970000,7207230,4129.5,0.031392,0.015696,0.462225,0.35324,0.644512,0.597934
2980000,7230980,4142.2,0.03123,0.015615,0.446178,0.333606,0.714693,0.664083
2990000,7254891,4152.1,0.036868,0.018434,0.425166,0.325928,0.482122,0.741509
3000000,7278796,4161.2,0.033028,0.016514,0.40391,0.344828,0.464216,0.614683
