episode,agent_steps,elapsed_s,nash_conv,exploitability,sl_loss_p0,sl_loss_p1,rl_loss_p0,rl_loss_p1
1030000,2465837,1316.5,0.223467,0.111734,0.445493,0.400135,0.775975,0.822127
1040000,2489993,1328.1,0.216444,0.108222,0.466975,0.434372,0.449363,0.696397
1050000,2514110,1340.7,0.215714,0.107857,0.480755,0.406787,0.344254,0.81397
1060000,2538153,1354.6,0.207664,0.103832,0.516585,0.397152,0.575266,0.719583
1070000,2562285,1367.5,0.204103,0.102052,0.539004,0.385281,0.583311,0.819861
1080000,2586438,1381.2,0.208178,0.104089,0.414381,0.376905,0.646918,1.011287
1090000,2610544,1393.4,0.20635,0.103175,0.525005,0.404917,0.43138,0.795784
1100000,2634641,1406.0,0.203835,0.101918,0.409319,0.452008,0.436383,0.91639
1110000,2658820,1418.7,0.201568,0.100784,0.452913,0.375959,0.453599,0.76705
1120000,2682967,1430.9,0.20401,0.102005,0.500424,0.433786,0.436144,0.88313
1130000,2707115,1444.2,0.195344,0.097672,0.529176,0.400186,0.545857,0.880299
1140000,2731241,1459.5,0.199227,0.099614,0.44155,0.486816,0.406883,0.827799
1150000,2755371,1474.9,0.192164,0.096082,0.51866,0.359855,0.568966,0.886691
1160000,2779495,1488.1,0.186505,0.093253,0.481706,0.417314,0.442793,0.676652
1170000,2803673,1501.6,0.189,0.0945,0.435884,0.387019,0.585284,0.713462
1180000,2827828,1516.0,0.182909,0.091455,0.458741,0.454256,0.445389,0.674233
1190000,2851981,1530.1,0.187416,0.093708,0.401631,0.39431,0.54217,0.721124
1200000,2876171,1543.9,0.183918,0.091959,0.394853,0.400719,0.581595,0.71992
1210000,2900425,1557.6,0.178764,0.089382,0.492201,0.442727,0.513135,0.969538
1220000,2924673,1570.9,0.179533,0.089766,0.476499,0.397987,0.496142,0.543714
1230000,2949041,1585.7,0.178818,0.089409,0.413731,0.341513,0.612029,0.704472
1240000,2973232,1600.3,0.181544,0.090772,0.39983,0.365184,0.548437,0.715307
1250000,2997489,1614.4,0.174751,0.087375,0.437797,0.469619,0.535665,0.797703
1260000,3021724,1627.4,0.168869,0.084434,0.453019,0.34133,0.534452,1.062737
1270000,3045949,1640.8,0.171532,0.085766,0.449776,0.340612,1.019244,0.919102
1280000,3070268,1653.9,0.175199,0.087599,0.446486,0.400604,0.562174,0.811272
1290000,3094583,1667.0,0.174426,0.087213,0.559787,0.359625,0.527925,0.58243
1300000,3118861,1680.6,0.168556,0.084278,0.453164,0.312023,0.507708,1.147938
1310000,3143133,1693.4,0.171304,0.085652,0.390938,0.486006,0.468418,0.885106
1320000,3167357,1706.2,0.173326,0.086663,0.498281,0.383294,0.682383,0.996498
1330000,3191668,1719.2,0.161591,0.080796,0.506893,0.33126,0.402296,1.000558
1340000,3216000,1733.1,0.174302,0.087151,0.485543,0.447275,0.795754,0.671958
1350000,3240416,1746.8,0.165806,0.082903,0.49592,0.408957,0.457542,0.733842
1360000,3264744,1759.6,0.160466,0.080233,0.430128,0.390265,0.529076,0.908733
1370000,3289159,1772.3,0.162177,0.081089,0.410283,0.420565,0.700548,0.760831
1380000,3313464,1786.9,0.15938,0.07969,0.460645,0.37752,0.375155,0.83788
1390000,3337832,1803.8,0.15233,0.076165,0.40839,0.343793,0.656303,0.652416
1400000,3362193,1821.3,0.161253,0.080626,0.425647,0.394455,0.489507,0.964026
1410000,3386716,1838.4,0.150411,0.075206,0.454606,0.383812,0.705934,0.9419
1420000,3411072,1854.4,0.142833,0.071416,0.475116,0.472868,0.536486,0.57076
1430000,3435297,1868.7,0.136634,0.068317,0.490187,0.459123,0.665099,0.916958
1440000,3459674,1884.2,0.143433,0.071717,0.476377,0.370356,0.585578,1.014401
1450000,3483998,1899.6,0.141281,0.07064,0.436176,0.361676,0.466263,0.849903
1460000,3508385,1914.8,0.143768,0.071884,0.419595,0.378564,0.355211,0.82971
1470000,3532864,1931.0,0.13687,0.068435,0.522298,0.407956,0.614808,0.932727
1480000,3557326,1948.0,0.146929,0.073465,0.407461,0.403871,0.521408,0.789175
1490000,3581624,1964.1,0.136009,0.068004,0.444429,0.362058,0.556034,0.748784
1500000,3606072,1982.4,0.134401,0.067201,0.492687,0.428265,0.544344,0.919151
1510000,3630519,2005.0,0.132625,0.066313,0.442165,0.417207,0.686301,0.634223
1520000,3655079,2023.4,0.135338,0.067669,0.49783,0.272986,0.770048,0.836439
1530000,3679534,2041.5,0.141397,0.070699,0.42505,0.331064,0.474369,0.702955
1540000,3703992,2063.1,0.130006,0.065003,0.431608,0.321323,0.780086,0.716643
1550000,3728467,2080.0,0.130291,0.065145,0.530458,0.327648,0.5568,0.749685
1560000,3752919,2095.8,0.125234,0.062617,0.446213,0.433416,0.873235,0.673371
1570000,3777398,2111.2,0.120079,0.060039,0.463796,0.467119,0.58258,0.905013
1580000,3801843,2128.0,0.130543,0.065272,0.404132,0.434688,0.600059,0.745115
1590000,3826322,2142.9,0.122397,0.061199,0.501152,0.372637,0.370267,0.805299
1600000,3850706,2159.3,0.127296,0.063648,0.490291,0.470968,0.530383,0.600128
1610000,3874978,2175.2,0.11672,0.05836,0.454391,0.439639,0.567533,0.840284
1620000,3899380,2191.5,0.122494,0.061247,0.450438,0.349699,0.768196,0.616403
1630000,3923653,2208.4,0.128371,0.064186,0.392722,0.377448,0.675564,0.738099
1640000,3948080,2223.8,0.127595,0.063797,0.476462,0.382735,0.496507,0.730871
1650000,3972482,2239.4,0.123651,0.061825,0.525407,0.386748,0.560311,0.741467
1660000,3996873,2254.6,0.119491,0.059746,0.525205,0.332248,0.431524,0.788246
1670000,4021204,2269.5,0.117853,0.058926,0.450241,0.406726,0.417864,0.709288
1680000,4045495,2284.0,0.119461,0.059731,0.484019,0.455145,0.497821,0.548046
1690000,4069797,2304.5,0.115626,0.057813,0.451348,0.398402,0.827057,0.713296
1700000,4094113,2319.7,0.126298,0.063149,0.438411,0.421342,0.580285,0.635891
1710000,4118373,2335.1,0.118284,0.059142,0.366472,0.392073,0.525748,0.909005
1720000,4142724,2351.1,0.122975,0.061487,0.427176,0.37475,0.548232,0.704707
1730000,4167020,2366.6,0.117571,0.058786,0.454537,0.414129,0.592189,0.807715
1740000,4191206,2380.2,0.121063,0.060532,0.476398,0.334164,0.487098,0.617148
1750000,4215552,2393.8,0.121759,0.060879,0.508238,0.368225,0.822905,0.7017
1760000,4239806,2408.6,0.108886,0.054443,0.415326,0.367558,0.639872,0.683287
1770000,4264102,2424.9,0.116671,0.058335,0.395757,0.362385,0.44254,0.744488
1780000,4288316,2442.8,0.112096,0.056048,0.481911,0.450334,0.717038,0.991443
1790000,4312557,2459.6,0.119026,0.059513,0.397884,0.390655,0.538637,0.510894
1800000,4336834,2475.0,0.11462,0.05731,0.383518,0.378886,0.402133,0.583469
1810000,4361018,2491.1,0.116269,0.058135,0.43081,0.357662,0.625341,0.603783
1820000,4385306,2507.6,0.113534,0.056767,0.524421,0.364704,0.354361,0.481887
1830000,4409500,2522.9,0.11312,0.05656,0.450977,0.376296,0.620739,0.688308
1840000,4433615,2538.7,0.113385,0.056693,0.466411,0.331969,0.571128,0.670369
1850000,4457768,2554.7,0.117371,0.058685,0.428818,0.395376,0.892001,0.879466
1860000,4481894,2573.0,0.111761,0.05588,0.448001,0.376865,0.617012,0.503309
1870000,4506020,2587.1,0.106606,0.053303,0.408521,0.394381,0.621353,0.85432
1880000,4530111,2601.8,0.116552,0.058276,0.357738,0.391972,0.570579,0.674726
1890000,4554314,2615.9,0.110508,0.055254,0.409779,0.426037,0.829496,0.57939
1900000,4578541,2629.2,0.106508,0.053254,0.4172,0.424812,0.477523,0.680396
1910000,4602713,2643.4,0.106253,0.053126,0.325431,0.413805,0.626579,0.599495
1920000,4626844,2657.2,0.112611,0.056305,0.440844,0.392882,0.632803,0.766754
1930000,4650949,2671.1,0.107399,0.053699,0.430356,0.354597,0.796265,0.616608
1940000,4675031,2685.2,0.111655,0.055827,0.421308,0.494042,0.674799,0.526389
1950000,4699181,2698.8,0.106821,0.05341,0.498222,0.395134,0.638808,0.792873
1960000,4723340,2713.1,0.113125,0.056563,0.459603,0.324795,0.602698,0.688278
1970000,4747436,2726.5,0.105246,0.052623,0.432018,0.398637,0.409759,0.642936
1980000,4771624,2740.6,0.104607,0.052303,0.494889,0.427866,0.48498,0.63025
1990000,4795821,2753.6,0.104936,0.052468,0.362782,0.465395,0.694854,0.487268
2000000,4819956,2766.9,0.103132,0.051566,0.394223,0.422263,0.852671,0.667966
2010000,4844002,2780.0,0.104473,0.052237,0.429423,0.389936,0.756034,0.66843
2020000,4868024,2792.1,0.095845,0.047922,0.409382,0.426466,0.819519,0.608861
2030000,4892218,2804.6,0.105572,0.052786,0.484562,0.341296,0.436206,0.575946
2040000,4916362,2817.4,0.099734,0.049867,0.365704,0.356701,0.637228,0.430159
2050000,4940507,2829.8,0.099141,0.04957,0.375628,0.377064,0.705163,0.452471
2060000,4964566,2842.9,0.098784,0.049392,0.427752,0.413583,0.75776,0.521331
2070000,4988683,2856.6,0.096032,0.048016,0.375319,0.307055,0.74083,0.80289
2080000,5012697,2869.8,0.107938,0.053969,0.387762,0.309198,0.834892,0.493106
2090000,5036787,2882.8,0.105201,0.052601,0.429542,0.45994,0.689709,0.390678
2100000,5060852,2897.0,0.099686,0.049843,0.428919,0.417832,0.419782,0.605283
2110000,5084860,2913.1,0.096479,0.04824,0.4383,0.381833,0.860316,0.372681
2120000,5108876,2930.2,0.097164,0.048582,0.419706,0.406535,0.729178,0.680012
2130000,5132938,2945.6,0.097475,0.048737,0.385568,0.374415,0.488148,0.588653
2140000,5156968,2959.2,0.093727,0.046864,0.369909,0.407741,0.589095,0.379173
2150000,5181058,2972.2,0.100561,0.05028,0.478603,0.432361,0.437658,0.592543
2160000,5205112,2986.6,0.100679,0.050339,0.445751,0.424015,0.702237,0.303745
2170000,5229091,3000.5,0.097234,0.048617,0.509734,0.465634,0.432917,0.513492
2180000,5253081,3014.1,0.099932,0.049966,0.433028,0.416034,0.748771,0.574356
2190000,5277233,3028.8,0.096618,0.048309,0.401927,0.377635,0.497272,0.587528
2200000,5301255,3043.4,0.097076,0.048538,0.503954,0.419397,0.396453,0.486281
2210000,5325263,3058.4,0.098758,0.049379,0.409927,0.471793,0.635733,0.662471
2220000,5349246,3072.2,0.092044,0.046022,0.405914,0.332069,0.48689,0.479572
2230000,5373283,3086.6,0.10143,0.050715,0.412813,0.385667,0.721472,0.437577
2240000,5397305,3100.1,0.093689,0.046844,0.409497,0.455435,0.419983,0.58484
2250000,5421370,3114.4,0.095437,0.047718,0.314423,0.35047,0.588458,0.690733
2260000,5445423,3128.4,0.090732,0.045366,0.423026,0.331766,0.668132,0.351929
2270000,5469392,3141.4,0.093237,0.046619,0.365396,0.341559,0.747278,0.59721
2280000,5493335,3155.2,0.093694,0.046847,0.404622,0.361414,0.819561,0.34686
2290000,5517313,3168.9,0.097063,0.048531,0.399249,0.310796,0.650707,0.465897
2300000,5541356,3182.3,0.093325,0.046662,0.446396,0.340139,0.699529,0.543077
2310000,5565321,3195.5,0.09104,0.04552,0.490627,0.357446,0.614704,0.536757
2320000,5589279,3208.9,0.096278,0.048139,0.364972,0.402521,0.708529,0.482188
2330000,5613312,3223.0,0.095211,0.047606,0.469614,0.383286,0.565154,0.620554
2340000,5637413,3237.5,0.091012,0.045506,0.395229,0.351775,0.542552,0.385108
2350000,5661447,3250.9,0.09296,0.04648,0.46939,0.355636,0.709019,0.315427
2360000,5685395,3264.6,0.086492,0.043246,0.449764,0.451263,0.528047,0.567843
2370000,5709402,3277.4,0.089272,0.044636,0.402392,0.378687,0.539017,0.295032
2380000,5733371,3290.5,0.088079,0.044039,0.396056,0.375763,0.646538,0.606742
2390000,5757400,3303.4,0.092383,0.046192,0.435002,0.385517,0.772922,0.409188
2400000,5781263,3316.5,0.091533,0.045766,0.430886,0.382676,0.912277,0.435759
2410000,5805274,3330.2,0.08566,0.04283,0.431339,0.383386,0.590064,0.420424
2420000,5829266,3343.3,0.09185,0.045925,0.411799,0.45593,0.87151,0.623441
2430000,5853244,3356.5,0.091873,0.045936,0.376956,0.336461,0.66791,0.612041
2440000,5877240,3369.1,0.091311,0.045655,0.395281,0.373208,0.591799,0.481382
2450000,5901266,3382.4,0.088453,0.044226,0.389648,0.369456,0.808425,0.752244
2460000,5925304,3395.8,0.095361,0.04768,0.42988,0.337914,0.885927,0.395023
2470000,5949330,3408.3,0.086945,0.043473,0.444585,0.380848,0.681829,0.723976
2480000,5973245,3421.5,0.0919,0.04595,0.48025,0.412103,0.717596,0.432525
2490000,5997163,3434.7,0.08671,0.043355,0.350344,0.399326,0.666608,0.465138
2500000,6021174,3447.9,0.085192,0.042596,0.508666,0.437182,0.542987,0.430928
2510000,6045296,3461.2,0.082639,0.041319,0.407823,0.350118,0.649653,0.473602
2520000,6069203,3474.0,0.084088,0.042044,0.415172,0.425157,0.713832,0.576492
2530000,6093125,3486.8,0.085298,0.042649,0.358645,0.397676,0.378005,0.59444
2540000,6117002,3499.4,0.082054,0.041027,0.422901,0.436481,0.825497,0.684535
2550000,6140919,3512.5,0.085252,0.042626,0.407205,0.391456,0.6903,0.61541
2560000,6164896,3525.8,0.084818,0.042409,0.499467,0.372601,0.560676,0.503232
2570000,6188818,3539.8,0.081542,0.040771,0.403706,0.352962,0.615314,0.444485
2580000,6212706,3554.2,0.084149,0.042074,0.50798,0.38646,0.563228,0.619206
2590000,6236624,3568.2,0.085472,0.042736,0.416854,0.415059,0.767389,0.581233
2600000,6260507,3582.7,0.081972,0.040986,0.373048,0.410141,0.802827,0.572953
2610000,6284350,3596.5,0.085847,0.042924,0.374506,0.35079,0.685089,0.55669
2620000,6308294,3610.2,0.081503,0.040751,0.408694,0.270513,0.656699,0.634958
2630000,6332168,3623.5,0.084794,0.042397,0.456185,0.331411,0.643409,0.423643
2640000,6356074,3636.4,0.083174,0.041587,0.425476,0.377265,0.730292,0.455562
2650000,6379973,3649.8,0.078147,0.039073,0.343725,0.377467,0.56932,0.375068
2660000,6403864,3663.4,0.079385,0.039692,0.403015,0.308815,0.458817,0.402837
2670000,6427687,3676.7,0.07272,0.03636,0.379707,0.336647,0.819373,0.696497
2680000,6451515,3689.9,0.077795,0.038898,0.402575,0.33974,0.600565,0.386838
2690000,6475365,3703.1,0.081354,0.040677,0.458079,0.373109,0.437852,0.392525
2700000,6499229,3716.6,0.078837,0.039418,0.37296,0.397857,0.363638,0.318038
2710000,6523034,3730.2,0.079144,0.039572,0.449113,0.259255,0.575107,0.325509
2720000,6546924,3742.5,0.074142,0.037071,0.473451,0.364767,0.571602,0.425601
2730000,6570855,3756.3,0.067115,0.033557,0.386137,0.343061,0.787873,0.602979
2740000,6594676,3769.4,0.071742,0.035871,0.38974,0.369896,0.767652,0.600577
2750000,6618512,3783.1,0.06995,0.034975,0.374017,0.344721,0.536001,0.348255
2760000,6642371,3796.9,0.076956,0.038478,0.395357,0.338285,0.647588,0.499479
2770000,6666245,3810.2,0.079792,0.039896,0.429682,0.436636,0.728739,0.488443
2780000,6690109,3823.7,0.071276,0.035638,0.402491,0.339638,0.684386,0.66285
2790000,6713812,3837.5,0.072886,0.036443,0.513025,0.377145,0.835959,0.422735
2800000,6737595,3851.7,0.06894,0.03447,0.376954,0.281903,0.858837,0.614435
2810000,6761387,3866.2,0.07461,0.037305,0.448619,0.45129,0.686823,0.432912
2820000,6785102,3880.1,0.066999,0.0335,0.405177,0.291475,0.423005,0.357774
2830000,6808820,3894.7,0.074721,0.03736,0.501744,0.361372,0.778982,0.646635
2840000,6832560,3910.4,0.066476,0.033238,0.449458,0.406597,0.56249,0.620284
2850000,6856445,3924.1,0.061097,0.030549,0.467934,0.340471,0.724865,0.470999
2860000,6880168,3938.1,0.066315,0.033157,0.365145,0.326048,0.591964,0.536592
2870000,6903864,3951.9,0.067179,0.033589,0.487994,0.350227,0.583985,0.515259
2880000,6927558,3965.7,0.065064,0.032532,0.416831,0.348547,0.674822,0.416405
2890000,6951242,3979.4,0.066569,0.033284,0.416901,0.328341,0.705893,0.539688
2900000,6974914,3993.0,0.064143,0.032071,0.357787,0.424916,0.515128,0.401749
2910000,6998681,4007.0,0.062312,0.031156,0.437518,0.364026,0.825301,0.457473
2920000,7022356,4019.7,0.062496,0.031248,0.338146,0.473512,0.819252,0.616106
2930000,7045940,4032.7,0.065516,0.032758,0.479009,0.330774,0.68695,0.410014
2940000,7069717,4046.0,0.062414,0.031207,0.469475,0.360579,0.600141,0.639326
2950000,7093358,4059.1,0.060915,0.030457,0.382429,0.430568,0.7569,0.350812
2960000,7117107,4072.8,0.059402,0.029701,0.4048,0.362805,0.613275,0.532244
2970000,7140770,4086.2,0.05994,0.02997,0.453764,0.32993,0.393942,0.549012
2980000,7164335,4098.7,0.055938,0.027969,0.337918,0.360443,0.681802,0.387231
2990000,7187917,4112.0,0.058462,0.029231,0.410017,0.341158,0.74773,0.407635
3000000,7211569,4124.8,0.056068,0.028034,0.432683,0.379091,0.719151,0.534972
